EURJPY_time,EURJPY_Open,EURJPY_High,EURJPY_Low,EURJPY_Close,EURJPY_Volume
14.11.2011 00:00:00.000,106.391,106.412,104.771,105.044,176669.5938
15.11.2011 00:00:00.000,105.046,105.572,103.992,104.115,196852.4531
16.11.2011 00:00:00.000,104.115,104.395,103.415,103.597,207494.0625
17.11.2011 00:00:00.000,103.592,104.179,103.409,103.567,210644.9375
18.11.2011 00:00:00.000,103.565,104.300,103.525,104.043,183675.0781
19.11.2011 00:00:00.000,104.043,104.043,104.043,104.043,0
20.11.2011 00:00:00.000,103.774,104.086,103.613,104.039,23147.6797
21.11.2011 00:00:00.000,104.042,104.229,103.238,103.755,188842.4375
22.11.2011 00:00:00.000,103.755,104.366,103.737,104.074,198893.9844
23.11.2011 00:00:00.000,104.077,104.141,103.072,103.130,186573.375
24.11.2011 00:00:00.000,103.124,103.466,102.716,102.895,157462.3438
25.11.2011 00:00:00.000,102.895,103.261,102.499,102.837,165771.2031
26.11.2011 00:00:00.000,102.837,102.837,102.837,102.837,0
27.11.2011 00:00:00.000,102.868,103.488,102.865,103.408,25976.9707
28.11.2011 00:00:00.000,103.410,104.525,103.092,103.980,201472.5938
29.11.2011 00:00:00.000,103.982,104.415,103.447,103.893,217746.8438
30.11.2011 00:00:00.000,103.894,104.740,103.347,104.319,214904.0156
01.12.2011 00:00:00.000,104.319,105.079,104.214,104.732,189542.9688
02.12.2011 00:00:00.000,104.731,105.726,104.132,104.442,172719.9531
03.12.2011 00:00:00.000,104.442,104.442,104.442,104.442,0
04.12.2011 00:00:00.000,104.317,104.856,104.317,104.786,22257.5801
05.12.2011 00:00:00.000,104.786,105.004,104.014,104.167,188719.125
06.12.2011 00:00:00.000,104.168,104.347,103.643,104.270,194898.7656
07.12.2011 00:00:00.000,104.270,104.536,103.787,104.093,194255.9219
08.12.2011 00:00:00.000,104.093,104.220,103.013,103.685,234571.125
09.12.2011 00:00:00.000,103.685,104.414,103.155,103.918,222937.0625
10.12.2011 00:00:00.000,103.918,103.918,103.918,103.918,0
11.12.2011 00:00:00.000,103.685,104.002,103.668,103.790,19323.3105
12.12.2011 00:00:00.000,103.791,103.881,102.617,102.632,217775.7656
13.12.2011 00:00:00.000,102.631,102.993,101.477,101.512,232764.9063
14.12.2011 00:00:00.000,101.510,101.834,101.105,101.450,223071.5156
15.12.2011 00:00:00.000,101.451,101.620,101.052,101.441,200809.8125
16.12.2011 00:00:00.000,101.441,101.807,101.133,101.427,184390.5625
17.12.2011 00:00:00.000,101.427,101.427,101.427,101.427,0
18.12.2011 00:00:00.000,101.354,101.493,101.306,101.458,22202.9004
19.12.2011 00:00:00.000,101.458,101.633,101.281,101.477,180709.5625
20.12.2011 00:00:00.000,101.477,102.186,101.387,101.898,189727.2656
21.12.2011 00:00:00.000,101.897,102.539,101.458,101.797,215100.625
22.12.2011 00:00:00.000,101.797,102.369,101.739,102.052,166502.7344
23.12.2011 00:00:00.000,102.052,102.221,101.742,101.878,150637.5938
24.12.2011 00:00:00.000,101.878,101.878,101.878,101.878,0
25.12.2011 00:00:00.000,101.870,101.941,101.725,101.861,4855.9902
26.12.2011 00:00:00.000,101.861,102.009,101.709,101.797,38390.1602
27.12.2011 00:00:00.000,101.795,101.916,101.661,101.785,116238.0703
28.12.2011 00:00:00.000,101.785,101.802,100.727,100.754,193687.1094
29.12.2011 00:00:00.000,100.754,100.792,100.059,100.612,209939.5625
30.12.2011 00:00:00.000,100.611,100.702,99.498,99.698,209559.8125
31.12.2011 00:00:00.000,99.698,99.698,99.698,99.698,0
01.01.2012 00:00:00.000,99.613,99.960,99.255,99.758,8871.7197
02.01.2012 00:00:00.000,99.756,99.858,99.331,99.561,47059.2109
03.01.2012 00:00:00.000,99.561,100.317,99.551,100.182,224958.9063
04.01.2012 00:00:00.000,100.179,100.188,99.056,99.220,215420.0313
05.01.2012 00:00:00.000,99.223,99.362,98.482,98.729,234197.6875
06.01.2012 00:00:00.000,98.726,98.861,97.837,97.869,184560.5625
07.01.2012 00:00:00.000,97.869,97.869,97.869,97.869,0
08.01.2012 00:00:00.000,97.489,97.762,97.289,97.557,24151.1094
09.01.2012 00:00:00.000,97.557,98.262,97.557,98.197,219152.5625
10.01.2012 00:00:00.000,98.197,98.470,97.975,98.035,219769.9375
11.01.2012 00:00:00.000,98.035,98.391,97.440,97.806,221253.7344
12.01.2012 00:00:00.000,97.806,98.570,97.677,98.462,219295.4063
13.01.2012 00:00:00.000,98.459,98.811,97.206,97.578,241566.3906
14.01.2012 00:00:00.000,97.578,97.578,97.578,97.578,0
15.01.2012 00:00:00.000,97.215,97.473,97.183,97.306,27560.0195
16.01.2012 00:00:00.000,97.306,97.405,97.047,97.322,181134.3125
17.01.2012 00:00:00.000,97.317,98.333,97.312,97.928,214709.0938
18.01.2012 00:00:00.000,97.926,98.891,97.697,98.794,225501.9844
19.01.2012 00:00:00.000,98.792,100.072,98.560,99.915,218389.3281
20.01.2012 00:00:00.000,99.912,100.343,99.430,99.617,194928.5469
21.01.2012 00:00:00.000,99.617,99.617,99.617,99.617,0
22.01.2012 00:00:00.000,99.148,99.262,98.908,99.210,23884.6602
23.01.2012 00:00:00.000,99.207,100.500,99.145,100.301,201422.3438
24.01.2012 00:00:00.000,100.303,101.315,100.035,101.272,214661.3438
25.01.2012 00:00:00.000,101.275,101.988,100.983,101.945,248713.2656
26.01.2012 00:00:00.000,101.945,102.218,101.396,101.396,226354.125
27.01.2012 00:00:00.000,101.395,101.552,100.606,101.328,232675.7969
28.01.2012 00:00:00.000,101.328,101.328,101.328,101.328,0
29.01.2012 00:00:00.000,101.333,101.467,101.253,101.363,24737.3105
30.01.2012 00:00:00.000,101.363,101.385,100.000,100.352,216857.5938
31.01.2012 00:00:00.000,100.352,100.894,99.551,99.743,256752.1563
01.02.2012 00:00:00.000,99.742,100.706,99.257,100.357,252120.0938
02.02.2012 00:00:00.000,100.357,100.471,99.629,100.089,225151.9375
03.02.2012 00:00:00.000,100.086,100.897,99.937,100.738,213931.7656
04.02.2012 00:00:00.000,100.738,100.738,100.738,100.738,0
05.02.2012 00:00:00.000,100.308,100.588,100.125,100.494,27081.2207
06.02.2012 00:00:00.000,100.496,100.619,99.865,100.451,207213.9063
07.02.2012 00:00:00.000,100.451,101.993,100.380,101.715,224978.7188
08.02.2012 00:00:00.000,101.716,102.456,101.661,102.110,224738.875
09.02.2012 00:00:00.000,102.107,103.300,101.983,103.109,232221.1875
10.02.2012 00:00:00.000,103.111,103.236,102.170,102.408,202799.7813
11.02.2012 00:00:00.000,102.408,102.408,102.408,102.408,0
12.02.2012 00:00:00.000,102.368,102.945,102.358,102.900,35858.0898
13.02.2012 00:00:00.000,102.898,103.194,101.829,101.978,212590.7656
14.02.2012 00:00:00.000,101.976,103.200,101.951,102.946,243338.9375
15.02.2012 00:00:00.000,102.951,103.500,102.199,102.492,243654.3281
16.02.2012 00:00:00.000,102.492,103.835,101.937,103.492,241739.3594
17.02.2012 00:00:00.000,103.492,104.685,103.483,104.626,199821.125
18.02.2012 00:00:00.000,104.626,104.626,104.626,104.626,0
19.02.2012 00:00:00.000,104.839,105.762,104.830,105.512,34371.8398
20.02.2012 00:00:00.000,105.514,105.588,104.666,105.162,173073.3281
21.02.2012 00:00:00.000,105.160,106.014,105.123,105.805,233211.7344
22.02.2012 00:00:00.000,105.805,106.578,105.490,106.405,211352.2969
23.02.2012 00:00:00.000,106.407,107.028,106.169,106.924,207354.5469
24.02.2012 00:00:00.000,106.924,109.276,106.885,109.108,212039.2969
25.02.2012 00:00:00.000,109.108,109.108,109.108,109.108,0
26.02.2012 00:00:00.000,109.422,109.979,109.318,109.742,35973.6094
27.02.2012 00:00:00.000,109.739,109.746,107.204,107.900,255414.9688
28.02.2012 00:00:00.000,107.899,108.751,107.303,108.479,271436.3438
29.02.2012 00:00:00.000,108.484,108.739,107.891,108.317,260887.9688
01.03.2012 00:00:00.000,108.317,108.364,107.700,108.076,237460.3438
02.03.2012 00:00:00.000,108.073,108.465,107.586,107.938,221342.5156
03.03.2012 00:00:00.000,107.938,107.938,107.938,107.938,0
04.03.2012 00:00:00.000,107.811,108.058,107.620,107.632,39699.6797
05.03.2012 00:00:00.000,107.628,108.024,106.927,107.825,222825.4063
06.03.2012 00:00:00.000,107.828,107.875,105.654,105.808,246306.0625
07.03.2012 00:00:00.000,105.808,106.925,105.716,106.919,217435.8281
08.03.2012 00:00:00.000,106.919,108.471,106.667,108.301,221571.625
09.03.2012 00:00:00.000,108.301,108.656,107.704,108.118,229578.375
10.03.2012 00:00:00.000,108.118,108.118,108.118,108.118,0
11.03.2012 00:00:00.000,108.119,108.308,108.047,108.081,26802.8301
12.03.2012 00:00:00.000,108.081,108.531,107.524,108.495,207132.4375
13.03.2012 00:00:00.000,108.495,108.735,107.900,108.511,241202.1719
14.03.2012 00:00:00.000,108.511,109.383,108.388,109.174,229544.3281
15.03.2012 00:00:00.000,109.172,109.646,108.598,109.196,243718.625
16.03.2012 00:00:00.000,109.196,110.000,109.022,109.818,210565.125
17.03.2012 00:00:00.000,109.818,109.818,109.818,109.818,0
18.03.2012 00:00:00.000,109.960,110.159,109.668,109.984,23213.25
19.03.2012 00:00:00.000,109.984,110.575,109.191,110.316,196447.0313
20.03.2012 00:00:00.000,110.318,110.834,110.290,110.775,200001.25
21.03.2012 00:00:00.000,110.774,111.444,109.901,109.976,227903.8125
22.03.2012 00:00:00.000,109.976,110.476,108.497,108.984,255485.6406
23.03.2012 00:00:00.000,108.984,109.839,108.595,109.287,218421.2188
24.03.2012 00:00:00.000,109.287,109.287,109.287,109.287,0
25.03.2012 00:00:00.000,109.278,109.762,109.273,109.726,20196.3691
26.03.2012 00:00:00.000,109.726,110.941,109.189,110.898,224641.0625
27.03.2012 00:00:00.000,110.902,111.267,110.362,110.738,212849.8438
28.03.2012 00:00:00.000,110.738,110.923,109.880,110.401,235050.2344
29.03.2012 00:00:00.000,110.400,110.469,108.771,109.578,229080.4531
30.03.2012 00:00:00.000,109.578,110.626,109.047,110.578,202646.3281
31.03.2012 00:00:00.000,110.578,110.578,110.578,110.578,0
01.04.2012 00:00:00.000,110.578,110.991,110.552,110.713,23520.4199
02.04.2012 00:00:00.000,110.713,111.150,108.703,108.824,216993.9375
03.04.2012 00:00:00.000,108.828,109.825,108.828,109.561,222433.2344
04.04.2012 00:00:00.000,109.561,109.706,107.910,108.365,241499.8438
05.04.2012 00:00:00.000,108.365,108.404,106.903,107.405,201010.3906
06.04.2012 00:00:00.000,107.405,107.850,106.553,106.780,108438.8984
07.04.2012 00:00:00.000,106.780,106.780,106.780,106.780,0
08.04.2012 00:00:00.000,106.798,106.930,106.186,106.396,22006.5801
09.04.2012 00:00:00.000,106.396,107.255,106.124,107.038,150928.9063
10.04.2012 00:00:00.000,107.037,107.481,105.474,105.482,250807.8594
11.04.2012 00:00:00.000,105.476,106.700,105.463,106.271,213772.875
12.04.2012 00:00:00.000,106.271,106.814,106.075,106.765,206833.2656
13.04.2012 00:00:00.000,106.765,107.113,105.752,105.808,192693.2969
14.04.2012 00:00:00.000,105.808,105.808,105.808,105.808,0
15.04.2012 00:00:00.000,105.817,105.830,105.537,105.557,22428.6094
16.04.2012 00:00:00.000,105.560,105.801,104.635,105.552,227617.4844
17.04.2012 00:00:00.000,105.552,106.491,105.293,106.485,198040.9531
18.04.2012 00:00:00.000,106.486,106.902,106.182,106.675,205774.0938
19.04.2012 00:00:00.000,106.675,107.405,106.519,107.294,225108.2031
20.04.2012 00:00:00.000,107.298,108.013,107.115,107.778,179701.875
21.04.2012 00:00:00.000,107.778,107.778,107.778,107.778,0
22.04.2012 00:00:00.000,107.768,107.819,107.423,107.782,13212.4502
23.04.2012 00:00:00.000,107.784,107.786,106.331,106.640,188495.125
24.04.2012 00:00:00.000,106.644,107.471,106.322,107.424,183097.625
25.04.2012 00:00:00.000,107.426,107.663,107.128,107.607,201313.9375
26.04.2012 00:00:00.000,107.607,107.664,106.497,106.959,205345.9375
27.04.2012 00:00:00.000,106.957,107.493,106.168,106.429,209136.9844
28.04.2012 00:00:00.000,106.429,106.429,106.429,106.429,0
29.04.2012 00:00:00.000,106.398,106.449,106.158,106.407,10485.4297
30.04.2012 00:00:00.000,106.408,106.411,105.470,105.836,152474.7969
